Transaction_ID,Date,Transaction_Description,Merchant_Name,Amount,Transaction_Type,Category
TXN001196,2025-11-29,UDEMY COURSE PAYMENT,Udemy,32495.47,Expense,Education
TXN001197,2022-01-03,NPS CONTRIBUTION,NPS Trust,44899.96,Expense,Investment
TXN001198,2025-11-14,NEFT TRANSFER CREDIT,Individual,14225.01,Income,Transfer
TXN001199,2025-11-02,SPENCERS RETAIL,Spencer's,4920.00,Expense,Groceries
TXN001200,2023-07-31,RENT TRANSFER,Landlord,55000.00,Expense,Rent
TXN001201,2025-09-07,YATRA ONLINE,Yatra,29380.00,Expense,Travel
TXN001202,2025-10-27,COLLEGE FEE NEFT,University,57684.47,Expense,Education
TXN001203,2022-09-22,RAPIDO BIKE TAXI,Rapido,893.61,Expense,Transportation
TXN001204,2023-06-26,AMAZON PAY INDIA,Amazon,40340.00,Expense,Shopping
TXN001205,2022-03-18,DIAGNOSTIC LAB TEST,Dr Lal PathLabs,2750.00,Expense,Healthcare
TXN001206,2023-04-28,DELHI METRO RECHARGE,DMRC,803.02,Expense,Transportation
TXN001207,2023-11-08,SWIGGY MUMBAI,Swiggy,245.66,Expense,Food & Dining
TXN001208,2022-05-20,FASTAG RECHARGE,NHAI FASTag,964.40,Expense,Transportation
TXN001209,2024-12-19,PIZZA HUT,Pizza Hut,489.41,Expense,Food & Dining
TXN001210,2023-10-02,REFUND CREDIT,Merchant Refund,30729.35,Income,Transfer
TXN001211,2025-03-29,REFUND CREDIT,Merchant Refund,22470.00,Income,Transfer
TXN001212,2024-11-07,SALARY CREDIT WIPRO,Wipro Ltd,51100.00,Income,Salary
TXN001213,2023-12-09,LIFESTYLE STORES,Lifestyle,74080.00,Expense,Shopping
TXN001214,2025-08-28,TATA CLIQ,Tata Cliq,73570.00,Expense,Shopping
TXN001215,2024-09-30,ZEPTO GROCERY,Zepto,1112.65,Expense,Groceries
TXN001216,2023-06-29,BYJUS LEARNING APP,Byju's,31882.54,Expense,Education
TXN001217,2025-06-17,RENT TRANSFER,Landlord,59500.00,Expense,Rent
TXN001218,2022-11-14,BYJUS LEARNING APP,Byju's,22470.00,Expense,Education
TXN001219,2025-04-26,ESSAR OIL FUEL STATION,Essar Oil,4434.66,Expense,Fuel
TXN001220,2022-12-22,APOLLO PHARMACY,Apollo Pharmacy,3052.90,Expense,Healthcare
TXN001221,2022-07-02,MOBILE RECHARGE VI,Vi,2960.00,Expense,Utilities
TXN001222,2024-01-20,STOCK PURCHASE NSE,Zerodha,9600.00,Expense,Investment
TXN001223,2025-05-03,FORTIS HOSPITAL,Fortis Healthcare,4016.72,Expense,Healthcare
TXN001224,2022-03-01,NYKAA COSMETICS,Nykaa,13695.12,Expense,Shopping
TXN001225,2025-04-10,BURGER KING,Burger King,689.19,Expense,Food & Dining
TXN001226,2023-02-21,BIGBASKET ONLINE,BigBasket,2360.00,Expense,Groceries
TXN001227,2024-01-26,COLLEGE FEE NEFT,University,47720.00,Expense,Education
TXN001228,2025-02-20,REFUND CREDIT,Merchant Refund,25800.00,Income,Transfer
TXN001229,2023-06-24,SWIGGY BANGALORE,Swiggy,1462.05,Expense,Food & Dining
TXN001230,2024-02-15,AIRBNB BOOKING,Airbnb,32560.00,Expense,Travel
TXN001231,2023-11-16,CASH WITHDRAWAL HDFC ATM,HDFC ATM,12527.98,Expense,Cash Withdrawal
TXN001232,2022-10-26,MUTUAL FUND SIP ZERODHA,Zerodha Coin,40101.85,Expense,Investment
TXN001233,2023-11-14,HP PETROL PUMP,HP Petrol,4078.64,Expense,Fuel
TXN001234,2024-12-29,JIOMART GROCERY,JioMart,507.64,Expense,Groceries
TXN001235,2023-04-29,RAPIDO BIKE TAXI,Rapido,250.47,Expense,Transportation
TXN001236,2022-04-21,MUTUAL FUND SIP ZERODHA,Zerodha Coin,26520.00,Expense,Investment
TXN001237,2025-10-26,FASTAG RECHARGE,NHAI FASTag,1852.10,Expense,Transportation
TXN001238,2022-02-03,MUTUAL FUND SIP,Groww,10516.25,Expense,Investment
TXN001239,2025-12-05,ESSAR OIL FUEL STATION,Essar Oil,816.51,Expense,Fuel
TXN001240,2023-12-28,MANIPAL HOSPITAL,Manipal Hospital,14041.05,Expense,Healthcare
TXN001241,2024-02-05,MEDPLUS PHARMACY,MedPlus,10627.16,Expense,Healthcare
TXN001242,2022-02-04,HOUSE RENT NEFT,Landlord,30500.00,Expense,Rent
TXN001243,2024-03-04,SALARY CREDIT ACCENTURE,Accenture,160300.00,Income,Salary
TXN001244,2022-08-31,UPI PAYMENT RECEIVED,Individual,1394.54,Income,Transfer
TXN001245,2024-07-04,COLLEGE FEE NEFT,University,53410.00,Expense,Education
TXN001246,2023-03-23,JIOMART GROCERY,JioMart,3880.00,Expense,Groceries
TXN001247,2024-01-10,NPS CONTRIBUTION,NPS Trust,19710.61,Expense,Investment
TXN001248,2022-08-22,UPI PAYMENT RECEIVED,Individual,34350.00,Income,Transfer
TXN001249,2025-11-13,LIFESTYLE STORES,Lifestyle,69000.00,Expense,Shopping
TXN001250,2023-01-01,UDEMY COURSE PAYMENT,Udemy,52450.00,Expense,Education
TXN001251,2023-03-15,GIFT PURCHASE UPI,Individual,5190.00,Expense,Miscellaneous
TXN001252,2025-01-31,ZEPTO GROCERY,Zepto,582.57,Expense,Groceries
TXN001253,2022-01-24,BEHROUZ BIRYANI,Behrouz Biryani,1070.00,Expense,Food & Dining
TXN001254,2024-10-15,UNACADEMY SUBSCRIPTION,Unacademy,46010.00,Expense,Education
TXN001255,2025-08-27,DMART SUPERMARKET,DMart,609.99,Expense,Groceries
TXN001256,2024-01-14,LIBRARY MEMBERSHIP FEE,City Library,44949.36,Expense,Education
TXN001257,2023-08-09,SHELL PETROL PUMP,Shell,2822.45,Expense,Fuel
TXN001258,2024-09-18,BOOKMYSHOW,BookMyShow,129.00,Expense,Entertainment
TXN001259,2024-12-11,NEFT TRANSFER CREDIT,Individual,15260.00,Income,Transfer
TXN001260,2025-08-31,PPF DEPOSIT,SBI PPF,19236.67,Expense,Investment
TXN001261,2023-12-02,MEDPLUS PHARMACY,MedPlus,2720.00,Expense,Healthcare
TXN001262,2023-12-06,SCHOOL FEE PAYMENT,DPS School,1480.00,Expense,Education
TXN001263,2025-05-20,REFUND CREDIT,Merchant Refund,15062.39,Income,Transfer
TXN001264,2023-07-10,MOBILE RECHARGE AIRTEL,Airtel,3330.09,Expense,Utilities
TXN001265,2023-04-09,INDIGO AIRLINES,IndiGo,55640.00,Expense,Travel
TXN001266,2022-10-19,SPENCERS RETAIL,Spencer's,849.86,Expense,Groceries
TXN001267,2023-09-06,IMPS TRANSFER RECEIVED,Individual,28599.77,Income,Transfer
TXN001268,2025-06-17,GIFT PURCHASE UPI,Individual,6797.23,Expense,Miscellaneous
TXN001269,2025-01-07,ZEPTO GROCERY,Zepto,6055.87,Expense,Groceries
TXN001270,2024-05-04,RENT PAYMENT UPI,Property Owner,49000.00,Expense,Rent
TXN001271,2023-11-25,COURIER SERVICE PAYMENT,Delhivery,6922.56,Expense,Miscellaneous
TXN001272,2024-10-01,HOUSE RENT NEFT,Landlord,57000.00,Expense,Rent
TXN001273,2022-09-30,ESSAR OIL FUEL STATION,Essar Oil,3370.00,Expense,Fuel
TXN001274,2022-01-17,DIAGNOSTIC LAB TEST,Dr Lal PathLabs,5660.00,Expense,Healthcare
TXN001275,2022-03-22,AIR INDIA,Air India,68250.00,Expense,Travel
TXN001276,2023-11-28,HP PETROL PUMP,HP Petrol,3150.00,Expense,Fuel
TXN001277,2024-08-07,CASH WITHDRAWAL ICICI ATM,ICICI ATM,15550.78,Expense,Cash Withdrawal
TXN001278,2025-12-07,UDEMY COURSE PAYMENT,Udemy,32320.00,Expense,Education
TXN001279,2022-07-29,UDEMY COURSE PAYMENT,Udemy,17140.00,Expense,Education
TXN001280,2025-01-10,HP PETROL PUMP,HP Petrol,1321.17,Expense,Fuel
TXN001281,2022-06-28,MEDPLUS PHARMACY,MedPlus,5940.00,Expense,Healthcare
TXN001282,2022-10-05,ZEPTO GROCERY,Zepto,6970.00,Expense,Groceries
TXN001283,2025-12-27,MEDPLUS PHARMACY,MedPlus,3870.00,Expense,Healthcare
TXN001284,2022-08-02,COLLEGE FEE NEFT,University,10260.00,Expense,Education
TXN001285,2022-04-24,SHELL PETROL PUMP,Shell,2431.13,Expense,Fuel
TXN001286,2025-08-08,ATM WITHDRAWAL,ATM,5655.71,Expense,Cash Withdrawal
TXN001287,2023-11-05,AIR INDIA,Air India,28920.00,Expense,Travel
TXN001288,2022-09-29,MAKEMYTRIP BOOKING,MakeMyTrip,55850.00,Expense,Travel
TXN001289,2025-08-18,REDBUS TICKET,RedBus,47700.00,Expense,Travel
TXN001290,2023-03-19,H AND M STORE,H&M,61020.00,Expense,Shopping
TXN001291,2022-05-04,SALARY CREDIT INFOSYS,Infosys Ltd,99500.00,Income,Salary
TXN001292,2024-07-13,FORTIS HOSPITAL,Fortis Healthcare,1290.90,Expense,Healthcare
TXN001293,2025-06-11,ZEE5 SUBSCRIPTION,Zee5,1499.00,Expense,Entertainment
TXN001294,2022-02-09,TAJ HOTELS BOOKING,Taj Hotels,18659.25,Expense,Travel
TXN001295,2023-05-04,BARBEQUE NATION,Barbeque Nation,508.58,Expense,Food & Dining
TXN001296,2024-09-27,ZEPTO GROCERY,Zepto,4570.00,Expense,Groceries
TXN001297,2024-11-22,BROADBAND INTERNET BILL,ACT Fibernet,3928.44,Expense,Utilities
TXN001298,2022-05-21,RECURRING DEPOSIT,HDFC Bank RD,11880.00,Expense,Investment
TXN001299,2023-07-11,DIAGNOSTIC LAB TEST,Dr Lal PathLabs,3657.45,Expense,Healthcare
TXN001300,2025-09-04,RAPIDO BIKE TAXI,Rapido,196.94,Expense,Transportation
TXN001301,2024-08-24,RECURRING DEPOSIT,HDFC Bank RD,32870.00,Expense,Investment
TXN001302,2022-08-12,WATER BILL,Municipal Water Board,3110.47,Expense,Utilities
TXN001303,2023-07-24,REFUND CREDIT,Merchant Refund,31064.35,Income,Transfer
TXN001304,2024-10-03,ANNUAL MAINTENANCE FEE,Bank,4360.00,Expense,Miscellaneous
TXN001305,2025-03-14,COURSERA SUBSCRIPTION,Coursera,24167.96,Expense,Education
TXN001306,2025-11-02,SALARY CREDIT TCS,TCS Ltd,117300.00,Income,Salary
TXN001307,2023-04-26,UDEMY COURSE PAYMENT,Udemy,39822.75,Expense,Education
TXN001308,2025-06-03,BHARAT PETROLEUM,Bharat Petroleum,2575.65,Expense,Fuel
TXN001309,2023-03-10,FORTIS HOSPITAL,Fortis Healthcare,12170.00,Expense,Healthcare
TXN001310,2025-01-17,MOBILE RECHARGE JIO,Jio,3320.00,Expense,Utilities
TXN001311,2023-05-26,1MG PHARMACY,1mg,9535.16,Expense,Healthcare
TXN001312,2023-12-18,REDBUS TICKET,RedBus,27867.80,Expense,Travel
TXN001313,2023-01-02,INTEREST CREDIT,Bank,35292.94,Income,Transfer
TXN001314,2024-06-07,OYO ROOMS,OYO,71093.94,Expense,Travel
TXN001315,2024-06-26,SALARY CREDIT TCS,TCS Ltd,191900.00,Income,Salary
TXN001316,2023-05-30,SPENCERS RETAIL,Spencer's,2075.14,Expense,Groceries
TXN001317,2025-05-02,APPLE MUSIC,Apple Music,149.00,Expense,Entertainment
TXN001318,2023-09-06,DECATHLON SPORTS,Decathlon,67780.00,Expense,Shopping
TXN001319,2022-09-20,HOUSE RENT NEFT,Landlord,49000.00,Expense,Rent
TXN001320,2022-03-19,ATM WITHDRAWAL,ATM,13460.00,Expense,Cash Withdrawal
TXN001321,2022-06-23,DIAGNOSTIC LAB TEST,Dr Lal PathLabs,8795.41,Expense,Healthcare
TXN001322,2023-03-30,INDIGO AIRLINES,IndiGo,51966.70,Expense,Travel
TXN001323,2022-03-07,INDIAN OIL PETROL PUMP,Indian Oil,4100.00,Expense,Fuel
TXN001324,2023-01-26,ZEPTO GROCERY,Zepto,7398.38,Expense,Groceries
TXN001325,2023-05-14,CROMA ELECTRONICS,Croma,74163.80,Expense,Shopping
TXN001326,2022-11-24,BHARAT PETROLEUM,Bharat Petroleum,2205.46,Expense,Fuel
TXN001327,2024-05-29,BROADBAND INTERNET BILL,ACT Fibernet,2673.62,Expense,Utilities
TXN001328,2023-02-02,NEFT TRANSFER CREDIT,Individual,16660.00,Income,Transfer
TXN001329,2022-07-23,RELIANCE DIGITAL,Reliance Digital,59520.00,Expense,Shopping
TXN001330,2024-07-12,METRO CARD RECHARGE,Metro Rail,1775.03,Expense,Transportation
TXN001331,2024-05-30,SALARY CREDIT INFOSYS,Infosys Ltd,63000.00,Income,Salary
TXN001332,2023-05-22,SALARY CREDIT,Employer Pvt Ltd,163800.00,Income,Salary
TXN001333,2023-08-26,RECURRING DEPOSIT,HDFC Bank RD,17330.00,Expense,Investment
TXN001334,2024-12-12,FASTAG RECHARGE,NHAI FASTag,851.05,Expense,Transportation
TXN001335,2023-09-10,AJIO ONLINE,Ajio,70910.24,Expense,Shopping
TXN001336,2022-10-02,SHELL PETROL PUMP,Shell,4447.54,Expense,Fuel
TXN001337,2023-12-05,DTH RECHARGE TATA PLAY,Tata Play,3592.50,Expense,Utilities
TXN001338,2023-01-27,STAR BAZAAR,Star Bazaar,959.22,Expense,Groceries
TXN001339,2024-11-12,GAS BILL PAYMENT,Indane Gas,1645.58,Expense,Utilities
TXN001340,2025-03-04,IMPS TRANSFER RECEIVED,Individual,43591.01,Income,Transfer
TXN001341,2025-12-04,VISTARA AIRLINES,Vistara,70971.73,Expense,Travel
TXN001342,2025-06-08,NATURE BASKET,Nature's Basket,6575.55,Expense,Groceries
TXN001343,2024-04-23,ATM WITHDRAWAL,ATM,17210.00,Expense,Cash Withdrawal
TXN001344,2023-04-19,APPLE MUSIC,Apple Music,129.00,Expense,Entertainment
TXN001345,2022-09-03,BYJUS LEARNING APP,Byju's,23930.00,Expense,Education
TXN001346,2025-07-26,PPF DEPOSIT,SBI PPF,761.89,Expense,Investment
TXN001347,2022-06-04,ZOMATO ORDER,Zomato,1425.82,Expense,Food & Dining
TXN001348,2025-11-26,FASTAG RECHARGE,NHAI FASTag,1670.67,Expense,Transportation
TXN001349,2024-09-26,DECATHLON SPORTS,Decathlon,65450.00,Expense,Shopping
TXN001350,2025-01-31,RENT PAYMENT UPI,Property Owner,28500.00,Expense,Rent
TXN001351,2025-09-12,YOUTUBE PREMIUM,YouTube Premium,799.00,Expense,Entertainment
TXN001352,2024-12-14,APOLLO PHARMACY,Apollo Pharmacy,7270.00,Expense,Healthcare
TXN001353,2024-09-24,STOCK PURCHASE NSE,Zerodha,39736.54,Expense,Investment
TXN001354,2023-04-16,LIC PREMIUM PAYMENT,LIC of India,40110.00,Expense,Investment
TXN001355,2022-01-17,FAASOS,Faasos,1051.62,Expense,Food & Dining
TXN001356,2022-10-01,ATM WITHDRAWAL,ATM,2449.37,Expense,Cash Withdrawal
TXN001357,2024-07-29,SWIGGY MUMBAI,Swiggy,873.91,Expense,Food & Dining
TXN001358,2023-09-10,SERVICE CHARGE DEBIT,Bank,6709.11,Expense,Miscellaneous
TXN001359,2022-05-16,SALARY CREDIT INFOSYS,Infosys Ltd,71400.00,Income,Salary
TXN001360,2023-08-15,BHARAT PETROLEUM,Bharat Petroleum,3613.03,Expense,Fuel
TXN001361,2024-06-19,SALARY CREDIT TCS,TCS Ltd,129300.00,Income,Salary
TXN001362,2025-09-14,SALARY CREDIT WIPRO,Wipro Ltd,96100.00,Income,Salary
TXN001363,2022-08-05,MEDPLUS PHARMACY,MedPlus,8530.00,Expense,Healthcare
TXN001364,2023-06-28,MUTUAL FUND SIP ZERODHA,Zerodha Coin,10740.00,Expense,Investment
TXN001365,2025-12-22,MEDPLUS PHARMACY,MedPlus,10116.36,Expense,Healthcare
TXN001366,2022-04-17,STAR BAZAAR,Star Bazaar,8000.00,Expense,Groceries
TXN001367,2022-06-26,ATM WITHDRAWAL,ATM,17200.00,Expense,Cash Withdrawal
TXN001368,2025-05-07,ZARA STORE,Zara,72840.00,Expense,Shopping
TXN001369,2024-02-23,UNACADEMY SUBSCRIPTION,Unacademy,3531.44,Expense,Education
TXN001370,2022-05-26,NATURE BASKET,Nature's Basket,5592.86,Expense,Groceries
TXN001371,2023-10-19,PET STORE PURCHASE,Heads Up For Tails,708.10,Expense,Miscellaneous
TXN001372,2025-12-26,ELECTRICITY BILL,State Electricity Board,593.08,Expense,Utilities
TXN001373,2023-05-22,MOBILE RECHARGE AIRTEL,Airtel,3081.67,Expense,Utilities
TXN001374,2022-04-25,RTGS TRANSFER CREDIT,Individual,41790.00,Income,Transfer
TXN001375,2025-09-29,INDIAN OIL PETROL PUMP,Indian Oil,855.66,Expense,Fuel
TXN001376,2023-04-14,SWIGGY MUMBAI,Swiggy,240.99,Expense,Food & Dining
TXN001377,2025-06-23,HOTSTAR DISNEY,Disney+ Hotstar,999.00,Expense,Entertainment
TXN001378,2023-09-20,MORE SUPERMARKET,More Retail,5410.00,Expense,Groceries
TXN001379,2022-02-22,AIR INDIA,Air India,52604.35,Expense,Travel
TXN001380,2023-02-05,PET STORE PURCHASE,Heads Up For Tails,323.23,Expense,Miscellaneous
TXN001381,2024-07-14,PET STORE PURCHASE,Heads Up For Tails,6247.42,Expense,Miscellaneous
TXN001382,2025-01-03,GAS BILL PAYMENT,Indane Gas,1407.99,Expense,Utilities
TXN001383,2022-08-01,COURSERA SUBSCRIPTION,Coursera,15970.00,Expense,Education
TXN001384,2025-05-23,RTGS TRANSFER CREDIT,Individual,46707.81,Income,Transfer
TXN001385,2023-07-11,YATRA ONLINE,Yatra,66938.81,Expense,Travel
TXN001386,2023-03-17,ZOMATO PUNE,Zomato,1440.00,Expense,Food & Dining
TXN001387,2024-07-30,COURIER SERVICE PAYMENT,Delhivery,456.21,Expense,Miscellaneous
TXN001388,2022-03-31,SALARY CREDIT WIPRO,Wipro Ltd,69800.00,Income,Salary
TXN001389,2023-04-12,RENT PAYMENT UPI,Property Owner,22000.00,Expense,Rent
TXN001390,2022-08-16,ATM WITHDRAWAL,ATM,7970.00,Expense,Cash Withdrawal
TXN001391,2022-12-30,HOUSE RENT NEFT,Landlord,49500.00,Expense,Rent
TXN001392,2025-09-14,CASH WITHDRAWAL ICICI ATM,ICICI ATM,18755.55,Expense,Cash Withdrawal
TXN001393,2024-05-28,TAJ HOTELS BOOKING,Taj Hotels,77240.00,Expense,Travel
TXN001394,2022-04-16,DECATHLON SPORTS,Decathlon,72636.22,Expense,Shopping
TXN001395,2024-01-19,SALARY CREDIT WIPRO,Wipro Ltd,116300.00,Income,Salary
TXN001396,2023-06-20,INDIAN OIL PETROL PUMP,Indian Oil,3372.31,Expense,Fuel
TXN001397,2023-09-26,METRO CARD RECHARGE,Metro Rail,1932.91,Expense,Transportation
TXN001398,2025-08-15,NATURE BASKET,Nature's Basket,5780.00,Expense,Groceries
TXN001399,2024-04-15,SONY LIV,SonyLIV,129.00,Expense,Entertainment
TXN001400,2025-11-29,AJIO ONLINE,Ajio,18060.00,Expense,Shopping
TXN001401,2022-04-03,MYNTRA FASHION,Myntra,70980.00,Expense,Shopping
TXN001402,2022-07-06,NATURE BASKET,Nature's Basket,3920.00,Expense,Groceries
TXN001403,2025-01-08,UNACADEMY SUBSCRIPTION,Unacademy,49200.00,Expense,Education
TXN001404,2022-01-04,FORTIS HOSPITAL,Fortis Healthcare,14242.06,Expense,Healthcare
TXN001405,2024-09-19,MANIPAL HOSPITAL,Manipal Hospital,11440.50,Expense,Healthcare
TXN001406,2023-04-07,HOUSE RENT NEFT,Landlord,46500.00,Expense,Rent
TXN001407,2023-02-05,ZEE5 SUBSCRIPTION,Zee5,799.00,Expense,Entertainment
TXN001408,2022-09-08,NETMEDS ONLINE,Netmeds,831.91,Expense,Healthcare
TXN001409,2025-10-07,ZOMATO PUNE,Zomato,1020.00,Expense,Food & Dining
TXN001410,2025-09-18,REDBUS TICKET,RedBus,77335.59,Expense,Travel
TXN001411,2025-06-29,BLINKIT GROCERY,Blinkit,6124.61,Expense,Groceries
TXN001412,2022-10-22,ATM WITHDRAWAL,ATM,11040.00,Expense,Cash Withdrawal
TXN001413,2023-02-25,NETMEDS ONLINE,Netmeds,14620.00,Expense,Healthcare
TXN001414,2025-08-26,ZARA STORE,Zara,65852.42,Expense,Shopping
TXN001415,2022-11-18,SALARY CREDIT WIPRO,Wipro Ltd,29800.00,Income,Salary
TXN001416,2024-08-22,MANIPAL HOSPITAL,Manipal Hospital,7438.63,Expense,Healthcare
TXN001417,2023-03-22,CAFE COFFEE DAY,Cafe Coffee Day,1457.76,Expense,Food & Dining
TXN001418,2024-03-21,OLA CABS,Ola,1747.52,Expense,Transportation
TXN001419,2025-08-14,METRO CARD RECHARGE,Metro Rail,764.34,Expense,Transportation
TXN001420,2025-10-17,REFUND CREDIT,Merchant Refund,49640.00,Income,Transfer
TXN001421,2022-08-26,LIFESTYLE STORES,Lifestyle,7469.96,Expense,Shopping
TXN001422,2023-07-17,BMTC BUS PASS,BMTC,1200.00,Expense,Transportation
TXN001423,2024-04-23,BARBEQUE NATION,Barbeque Nation,1233.02,Expense,Food & Dining
TXN001424,2025-04-07,MEDPLUS PHARMACY,MedPlus,8874.56,Expense,Healthcare
TXN001425,2023-08-04,MUTUAL FUND SIP,Groww,30115.47,Expense,Investment
TXN001426,2023-06-11,CASH WITHDRAWAL HDFC ATM,HDFC ATM,776.96,Expense,Cash Withdrawal
TXN001427,2022-07-29,HOUSE RENT NEFT,Landlord,45500.00,Expense,Rent
TXN001428,2022-03-09,NYKAA COSMETICS,Nykaa,51830.00,Expense,Shopping
TXN001429,2023-08-21,UPI PAYMENT MISC,Individual,1970.00,Expense,Miscellaneous
TXN001430,2023-10-03,PVR CINEMAS,PVR Cinemas,649.00,Expense,Entertainment
TXN001431,2022-07-14,DECATHLON SPORTS,Decathlon,23580.00,Expense,Shopping
TXN001432,2024-04-28,GIFT PURCHASE UPI,Individual,1481.72,Expense,Miscellaneous
TXN001433,2023-12-13,UNACADEMY SUBSCRIPTION,Unacademy,48390.00,Expense,Education
TXN001434,2024-08-29,GOAIR FLIGHT,GoAir,56300.00,Expense,Travel
TXN001435,2022-12-16,SHELL PETROL PUMP,Shell,2763.89,Expense,Fuel
TXN001436,2024-04-09,RECURRING DEPOSIT,HDFC Bank RD,38580.00,Expense,Investment
TXN001437,2025-03-28,ESSAR OIL FUEL STATION,Essar Oil,1370.00,Expense,Fuel
TXN001438,2023-02-25,ANNUAL MAINTENANCE FEE,Bank,5670.00,Expense,Miscellaneous
TXN001439,2023-11-18,APOLLO PHARMACY,Apollo Pharmacy,221.64,Expense,Healthcare
TXN001440,2024-03-26,AMAZON PRIME VIDEO,Amazon Prime,499.00,Expense,Entertainment
TXN001441,2022-01-29,HP PETROL PUMP,HP Petrol,3762.10,Expense,Fuel
TXN001442,2022-12-17,CASH WITHDRAWAL ICICI ATM,ICICI ATM,15330.00,Expense,Cash Withdrawal
TXN001443,2023-06-27,IKEA HOME STORE,IKEA,25524.38,Expense,Shopping
TXN001444,2022-10-03,ZOMATO ORDER,Zomato,507.03,Expense,Food & Dining
TXN001445,2023-08-01,UPI PAYMENT RECEIVED,Individual,43310.00,Income,Transfer
TXN001446,2024-06-16,SPENCERS RETAIL,Spencer's,7080.00,Expense,Groceries
TXN001447,2024-12-07,COURSERA SUBSCRIPTION,Coursera,39640.00,Expense,Education
TXN001448,2022-09-28,AJIO ONLINE,Ajio,59031.16,Expense,Shopping
TXN001449,2024-01-19,ATM WITHDRAWAL,ATM,7645.44,Expense,Cash Withdrawal
TXN001450,2025-03-03,VISTARA AIRLINES,Vistara,18306.80,Expense,Travel
TXN001451,2024-05-24,IMPS TRANSFER RECEIVED,Individual,30520.00,Income,Transfer
TXN001452,2023-07-04,JIOMART GROCERY,JioMart,2780.00,Expense,Groceries
TXN001453,2022-05-26,BYJUS LEARNING APP,Byju's,1081.24,Expense,Education
TXN001454,2022-07-16,MAX HOSPITAL,Max Healthcare,934.60,Expense,Healthcare
TXN001455,2024-03-07,ZEE5 SUBSCRIPTION,Zee5,999.00,Expense,Entertainment
TXN001456,2023-09-18,VISTARA AIRLINES,Vistara,57162.87,Expense,Travel
TXN001457,2022-04-20,YATRA ONLINE,Yatra,69378.27,Expense,Travel
TXN001458,2022-12-18,PET STORE PURCHASE,Heads Up For Tails,9026.44,Expense,Miscellaneous
TXN001459,2024-04-11,INTEREST CREDIT,Bank,19201.94,Income,Transfer
TXN001460,2023-04-17,DECATHLON SPORTS,Decathlon,37619.62,Expense,Shopping
TXN001461,2025-05-23,INTEREST CREDIT,Bank,570.01,Income,Transfer
TXN001462,2022-01-20,SWIGGY DELHI,Swiggy,768.69,Expense,Food & Dining
TXN001463,2023-10-03,RENT PAYMENT UPI,Property Owner,41000.00,Expense,Rent
TXN001464,2023-05-16,MYNTRA FASHION,Myntra,39931.24,Expense,Shopping
TXN001465,2024-02-06,DTH RECHARGE TATA PLAY,Tata Play,1655.87,Expense,Utilities
TXN001466,2023-03-18,MUTUAL FUND SIP,Groww,40780.00,Expense,Investment
TXN001467,2022-10-19,DTH RECHARGE TATA PLAY,Tata Play,2370.00,Expense,Utilities
TXN001468,2023-03-29,ESSAR OIL FUEL STATION,Essar Oil,2240.00,Expense,Fuel
TXN001469,2023-05-04,WATER BILL,Municipal Water Board,1330.00,Expense,Utilities
TXN001470,2024-12-03,LIC PREMIUM PAYMENT,LIC of India,31860.00,Expense,Investment
TXN001471,2023-04-07,DONATION PAYMENT,NGO Trust,3272.59,Expense,Miscellaneous
TXN001472,2023-12-24,ESSAR OIL FUEL STATION,Essar Oil,528.69,Expense,Fuel
TXN001473,2025-05-21,SUBWAY,Subway,507.10,Expense,Food & Dining
TXN001474,2023-02-21,BARBEQUE NATION,Barbeque Nation,1078.12,Expense,Food & Dining
TXN001475,2023-01-15,UNACADEMY SUBSCRIPTION,Unacademy,53011.06,Expense,Education
TXN001476,2022-11-26,RENT TRANSFER,Landlord,17000.00,Expense,Rent
TXN001477,2022-04-08,RECURRING DEPOSIT,HDFC Bank RD,20220.89,Expense,Investment
TXN001478,2022-11-09,RENT PAYMENT UPI,Property Owner,42000.00,Expense,Rent
TXN001479,2022-05-10,AMAZON PRIME VIDEO,Amazon Prime,149.00,Expense,Entertainment
TXN001480,2023-08-06,RTGS TRANSFER CREDIT,Individual,30632.27,Income,Transfer
TXN001481,2025-10-08,COURIER SERVICE PAYMENT,Delhivery,1140.00,Expense,Miscellaneous
TXN001482,2024-07-29,UPI PAYMENT RECEIVED,Individual,19501.89,Income,Transfer
TXN001483,2022-03-11,CASH WITHDRAWAL SBI ATM,SBI ATM,962.16,Expense,Cash Withdrawal
TXN001484,2022-08-25,FAASOS,Faasos,670.01,Expense,Food & Dining
TXN001485,2025-08-18,RENT PAYMENT UPI,Property Owner,42000.00,Expense,Rent
TXN001486,2023-11-09,STAR BAZAAR,Star Bazaar,3010.00,Expense,Groceries
TXN001487,2023-10-17,BLINKIT GROCERY,Blinkit,7180.00,Expense,Groceries
TXN001488,2025-03-13,INDIAN OIL PETROL PUMP,Indian Oil,2940.00,Expense,Fuel
TXN001489,2023-12-06,RENT PAYMENT UPI,Property Owner,19000.00,Expense,Rent
TXN001490,2025-03-19,CASH WITHDRAWAL SBI ATM,SBI ATM,1506.59,Expense,Cash Withdrawal
TXN001491,2025-02-09,LIBRARY MEMBERSHIP FEE,City Library,9872.50,Expense,Education
TXN001492,2022-10-15,MOBILE RECHARGE JIO,Jio,870.33,Expense,Utilities
TXN001493,2023-01-28,COLLEGE FEE NEFT,University,6195.59,Expense,Education
TXN001494,2023-06-09,UBER TRIP,Uber,470.53,Expense,Transportation
